,Symbol,Contract_Type,Product_Name,Asset_Class_Id
2420,TI3,Future,Three-Month F-TIIE Futures,2
2421,TI3-TIE,Future,Three-Month F-TIIE Futures,2
2422,TI3-SR3,Future,Three-Month F-TIIE Futures,2
2423,SR3:BF,Future,Three-Month F-TIIE Futures,2
2424,SR3:CF,Future,Three-Month F-TIIE Futures,2
2425,TBF3,Future,U.S. T-Bill Futures,2
2427,ESR,Future,"Euro Short-Term Rate (€STR, ESTR) Futures",2
2428,ESR-ESR,Future,"Euro Short-Term Rate (€STR, ESTR) Futures",2
2429,ESR-SR3,Future,Euro Short-Term Rate (€STR) Futures,2
2430,ESR:BF,Future,"Euro Short-Term Rate (€STR, ESTR) Futures",2
2431,ESR:CF,Future,"Euro Short-Term Rate (€STR, ESTR) Futures",2
2432,ESR:DF,Future,"Euro Short-Term Rate (€STR, ESTR) Futures",2
2433,ESR:BB,Future,"Euro Short-Term Rate (€STR, ESTR) Futures",2
2434,ESR:AB,Future,"Euro Short-Term Rate (€STR, ESTR) Futures",2
2435,ESR:SB,Future,"Euro Short-Term Rate (€STR, ESTR) Futures",2
2436,XEU,Future,EUR/USD Cross Currency Basis Futures (EUR XCCY Futures),2
2437,XEU-XEU,Future,EUR/USD Cross Currency Basis Futures (EUR XCCY Futures),2
2438,EUS,Future,Euro Short-Term Rate (€STR) - Three-Month Single Contract Basis Spread Futures,2
2439,EUS-EUS,Future,Euro Short-Term Rate (€STR) - Three-Month Single Contract Basis Spread Futures,2
2440,RFD,Future,RepoFunds Rate (Germany) Futures,2
2441,RFD-RFD,Future,RepoFunds Rate (Germany) Futures,2
2442,RFD-ESR,Future,RepoFunds Rate (Germany) Futures,2
2443,RFD-RFI,Future,RepoFunds Rate (Germany) Futures,2
2444,RFD-SR3,Future,RepoFunds Rate (Germany) Futures,2
2445,RSD,Future,RepoFunds Rate (Germany) - Three-Month Single Contract Basis Spread Futures,2
2446,RSD-RSD,Future,RepoFunds Rate (Germany) - Three-Month Single Contract Basis Spread Futures,2
2447,RFI,Future,RepoFunds Rate (Italy) Futures,2
2448,RFI-RFI,Future,RepoFunds Rate (Italy) Futures,2
2449,RFI-ESR,Future,RepoFunds Rate (Italy) Futures,2
2450,RFI-SR3,Future,RepoFunds Rate (Italy) Futures,2
2451,RSI,Future,RepoFunds Rate (Italy) - Three-Month Single Contract Basis Spread Futures,2
2452,RSI-RSI,Future,RepoFunds Rate (Italy) - Three-Month Single Contract Basis Spread Futures,2
2453,SON,Future,Quarterly IMM Sonia Futures,2
2458,TIE,Future,Mexican Funding TIIE (Monthly Contracts) Futures,2
2459,TIE-TIE,Future,Mexican Funding TIIE (Monthly Contracts) Futures,2
2460,TIE:BF,Future,Mexican Funding TIIE (Monthly Contracts) Futures,2
2461,TIE:CF,Future,Mexican Funding TIIE (Monthly Contracts) Futures,2
2462,TIE:FS,Future,Mexican Funding TIIE (Monthly Contracts) Futures,2
2464,ZQ,Future,30-Day Fed Funds Futures,2
2465,ZQ-ZQ,Future,30-Day Fed Funds Futures,2
2466,ZQ:BF,Future,30-Day Fed Funds Futures,2
2467,ZQ:CF,Future,30-Day Fed Funds Futures,2
2468,ZQ:FS,Future,30-Day Fed Funds Futures,2
2469,FFV,Future,Fed Funds Variation Futures,2
2471,ZT,Future,2-Year U.S. Treasury Note Futures,2
2472,ZT-ZT,Future,2-Year U.S. Treasury Note Futures,2
2473,ZT:BF,Future,2-Year U.S. Treasury Note Futures,2
2474,UD:ZT: TL,Future,2-Year U.S. Treasury Note Futures,2
2475,ZTT,Future,TAS on 2-Year Treasury Note Futures,2
2476,ZTT-ZTT,Future,TAS on 2-Year Treasury Note Futures,2
2477,Z3N,Future,3-Year U.S. Treasury Note Futures,2
2478,Z3N-Z3N,Future,3-Year U.S. Treasury Note Futures,2
2479,Z3N:BF,Future,3-Year U.S. Treasury Note Futures,2
2480,UD:Z3: TL,Future,3-Year U.S. Treasury Note Futures,2
2481,ZF,Future,5-Year U.S. Treasury Note Futures,2
2482,ZF-ZF,Future,5-Year U.S. Treasury Note Futures,2
2483,ZF:BF,Future,5-Year U.S. Treasury Note Futures,2
2484,UD:ZF: TL,Future,5-Year U.S. Treasury Note Futures,2
2485,ZFT,Future,TAS on 5-Year Treasury Note Futures,2
2486,ZFT-ZFT,Future,TAS on 5-Year Treasury Note Futures,2
2487,ZN,Future,10-Year U.S. Treasury Note Futures,2
2488,ZN-ZN,Future,10-Year U.S. Treasury Note Futures,2
2489,ZN:BF,Future,10-Year U.S. Treasury Note Futures,2
2490,ZN-N1U,Future,10-Year U.S. Treasury Note Futures,2
2491,UD:ZN: TL,Future,10-Year U.S. Treasury Note Futures,2
2492,ZNS,Future,TAS on 10-Year Treasury Note Futures,2
2493,ZNS-ZNS,Future,TAS on 10-Year Treasury Note Futures,2
2494,TN,Future,Ultra 10-Year U.S. Treasury Note Futures,2
2495,TN-TN,Future,Ultra T-Bond Futures,2
2496,TN:BF,Future,10-Year U.S. Treasury Note Futures,2
2497,TN-N1U,Future,Ultra T-Bond Futures,2
2498,UD:ZN: TL,Future,Ultra T-Bond Futures,2
2499,MTN,Future,Micro Ultra 10-Year U.S. Treasury Note Futures,2
2500,MTN-MTN,Future,Micro Ultra 10-Year U.S. Treasury Note Futures,2
2503,TNT,Future,TAS on Ultra 10-Year Treasury Note Futures,2
2504,TNT-TNT,Future,TAS on Ultra 10-Year Treasury Note Futures,2
2505,TWE,Future,20-Year U.S. Treasury Bond Futures,2
2506,TWE-TWE,Future,20-Year U.S. Treasury Bond Futures,2
2507,UB,Future,Ultra T-Bond Futures,2
2508,UB-UB,Future,Ultra T-Bond Futures,2
2509,UB-B1U,Future,Ultra T-Bond Futures,2
2510,UD:ZU: TL,Future,Ultra T-Bond Futures,2
2511,MWN,Future,Micro Ultra U.S. Treasury Bond Futures,2
2514,UBT,Future,TAS on Ultra U.S. Treasury Bond Futures,2
2515,UBT-UBT,Future,TAS on Ultra U.S. Treasury Bond Futures,2
2516,ZB,Future,U.S. Treasury Bond Futures,2
2517,ZB-ZB,Future,U.S. Treasury Bond Futures,2
2518,ZB:BF,Future,U.S. Treasury Bond Futures,2
2519,UD:ZB: TL,Future,U.S. Treasury Bond Futures,2
2520,ZBT,Future,TAS on U.S. Treasury Bond Futures,2
2521,ZBT-ZBT,Future,TAS on U.S. Treasury Bond Futures,2
2523,IQB,Future,Bloomberg IG Credit Futures,2
2524,IQB-IQB,Future,Bloomberg IG Credit Futures,2
2525,IQBT,Future,BTIC on Bloomberg U.S. Corporate Investment Grade Index Futures,2
2526,HYV (01-01),Future,Bloomberg HY Credit Futures vs. 5-Year T-Note Futures,2
2527,IQT (01-01),Future,Bloomberg IG Credit Futures vs. 10-year U.S. Treasury Note,2
2528,HYB,Future,Bloomberg HY Credit Futures,2
2529,HYB-HYB,Future,Bloomberg HY Credit Futures\,2
2530,DHB,Future,Bloomberg IG Duration-Hedged Credit Futures,2
2531,DHB-DHB,Future,Bloomberg IG Duration-Hedged Credit Futures,2
2532,IGHY,Future,Bloomberg IG Credit Futures vs. Bloomberg HY Credit Futures,2
2533,DHY,Future,Bloomberg U.S. Corporate High Yield Very Liquid Duration-Hedged Index Futures,2
2534,DHY-DHY,Future,Bloomberg U.S. Corporate High Yield Very Liquid Duration-Hedged Index Futures,2
2535,DHYT,Future,BTIC on Bloomberg U.S. Corporate High Yield Very Liquid Duration-Hedged Index Futures,2
2570,NCB (03-02),Future,Ultra 10-Year U.S. Treasury Note Futures vs. 30-year U.S. Treasury Bond Future,2
2582,UPF (01-01),Future,30-Year UMBS TBA Futures - 2.0% Coupon vs. 5-Year T-Note Futures,2
2583,UPT (01-01),Future,30-Year UMBS TBA Futures - 2.0% Coupon vs. 10-year Treasury Note,2
2584,UPN (07-08),Future,30-Year UMBS TBA Futures - 2.0% Coupon vs. 10-year Treasury Note,2
2585,UQF (01-01),Future,30-Year UMBS TBA Futures - 2.5% Coupon vs. 5-Year T-Note Futures,2
2586,UQY (01-01),Future,30-Year UMBS TBA Futures - 2.5% Coupon vs. 10-year Treasury Note,2
2587,UQN (09-10),Future,30-Year UMBS TBA Futures - 2.5% Coupon vs. 10-year Treasury Note,2
2588,URF (01-01),Future,30-Year UMBS TBA Futures - 3.0% Coupon vs. 5-Year T-Note Futures,2
2589,URY (01-01),Future,30-Year UMBS TBA Futures - 3.0% Coupon vs. 10-year Treasury Note,2
2590,URN (09-10),Future,30-Year UMBS TBA Futures - 3.0% Coupon vs. 10-year Treasury Note,2
2591,UTV (01-01),Future,30-Year UMBS TBA Futures - 3.5% Coupon vs. 5-Year T-Note Futures,2
2592,UTY (01-01),Future,30-Year UMBS TBA Futures - 3.5% Coupon vs. 10-year Treasury Note,2
2593,UTN (09-10),Future,30-Year UMBS TBA Futures - 3.5% Coupon vs. 10-year Treasury Note,2
2594,UUF (01-01),Future,30-Year UMBS TBA Futures - 4.0% Coupon vs. 5-Year T-Note Futures,2
2595,UUY (01-01),Future,30-Year UMBS TBA Futures - 4.0% Coupon vs. 10-year Treasury Note,2
2596,UUN (05-04),Future,30-Year UMBS TBA Futures - 4.0% Coupon vs. 10-year Treasury Note,2
2597,VTU (01-01),Future,30-Year UMBS TBA Futures - 4.5% Coupon vs. 5-Year T-Note Futures,2
2598,YTU (01-01),Future,30-Year UMBS TBA Futures - 4.5% Coupon vs. 10-year Treasury Note,2
2599,NTU (03-02),Future,30-Year UMBS TBA Futures - 4.5% Coupon vs. 10-year Treasury Note,2
2600,THF (01-01),Future,30-Year UMBS TBA Futures - 5.0% Coupon vs. 5-Year T-Note Futures,2
2601,THY (01-01),Future,30-Year UMBS TBA Futures - 5.0% Coupon vs. 10-year Treasury Note,2
2602,THN (07-04),Future,30-Year UMBS TBA Futures - 5.0% Coupon vs. 10-year Treasury Note,2
2603,UVF (01-01),Future,30-Year UMBS TBA Futures - 5.5% Coupon vs. 5-Year T-Note Futures,2
2604,UVY (01-01),Future,30-Year UMBS TBA Futures - 5.5% Coupon vs. 10-year Treasury Note,2
2605,UVN (02-01),Future,30-Year UMBS TBA Futures - 5.5% Coupon vs. 10-year Treasury Note,2
2606,UWV (01-01),Future,30-Year UMBS TBA Futures - 6.0% Coupon vs. 5-Year T-Note Futures,2
2607,UWY (01-01),Future,30-Year UMBS TBA Futures - 6.0% Coupon vs. 10-year Treasury Note,2
2608,UWN (02-01),Future,30-Year UMBS TBA Futures - 6.0% Coupon vs. 10-year Treasury Note,2
2609,UYF (01-01),Future,30-Year UMBS TBA Futures - 6.5% Coupon vs. 5-Year T-Note Futures,2
2610,UYY (01-01),Future,30-Year UMBS TBA Futures - 6.5% Coupon vs. 10-year Treasury Note,2
2611,UYN (05-02),Future,30-Year UMBS TBA Futures - 6.5% Coupon vs. 10-year Treasury Note,2
2613,T1S,Future,2-Year SOFR OIS MAC Swap Futures,2
2614,T1S-T1S,Future,2-Year SOFR OIS MAC Swap Futures,2
2615,F1S,Future,5-Year SOFR OIS MAC Swap Futures,2
2616,F1S-F1S,Future,5-Year SOFR OIS MAC Swap Futures,2
2617,S1S,Future,7-Year SOFR OIS MAC Swap Futures,2
2618,S1S-S1S,Future,7-Year SOFR OIS MAC Swap Futures,2
2619,N1S,Future,10-Year SOFR OIS MAC Swap Futures,2
2620,N1S-N1S,Future,10-Year SOFR OIS MAC Swap Futures,2
2621,E1S,Future,20-Year SOFR OIS MAC Swap Futures,2
2622,E1S-E1S,Future,20-Year SOFR OIS MAC Swap Futures,2
2623,B1S,Future,30-Year SOFR OIS MAC Swap Futures,2
2624,B1S-B1S,Future,30-Year SOFR OIS MAC Swap Futures,2
2626,2YY,Future,Micro 2-Year Yield Futures,2
2627,2YY-2YY,Future,Micro 2-Year Yield Futures,2
2628,"5YY-2YY
10Y-2YY
30Y-",Future,Micro 2-Year Yield Futures,2
2629,5YY,Future,Micro 5-Year Yield Futures,2
2630,5YY-5YY,Future,Micro 5-Year Yield Futures,2
2631,"5YY-2YY
10Y-5YY
30Y-",Future,Micro 5-Year Yield Futures,2
2632,10Y,Future,Micro 10-Year Yield Futures,2
2633,10Y-10Y,Future,Micro 10-Year Yield Futures,2
2634,"10Y-2YY
10Y-5YY
30Y-",Future,Micro 10-Year Yield Futures,2
2635,30Y,Future,Micro 30-Year Yield Futures,2
2636,30Y-30Y,Future,Micro 30-Year Yield Futures,2
2637,"30Y-2YY
30Y-5YY
30Y-",Future,Micro 30-Year Yield Futures,2
2657,YIA,Future,1-Year Eris SOFR OIS Swap Futures,2
2658,YIA-YIA,Future,1-Year Eris SOFR OIS Swap Futures,2
2659,YIT,Future,2-Year Eris SOFR OIS Swap Futures,2
2660,YIT-YIT,Future,2-Year Eris SOFR OIS Swap Futures,2
2661,YIC,Future,3-Year Eris SOFR OIS Swap Futures,2
2662,YIC-YIC,Future,3-Year Eris SOFR OIS Swap Futures,2
2663,YID,Future,4-Year Eris SOFR OIS Swap Futures,2
2664,YID-YID,Future,4-Year Eris SOFR OIS Swap Futures,2
2665,YIW,Future,5-Year Eris SOFR OIS Swap Futures,2
2666,YIW-YIW,Future,5-Year Eris SOFR OIS Swap Futures,2
2667,YIB,Future,7-Year Eris SOFR OIS Swap Futures,2
2668,YIB-YIB,Future,7-Year Eris SOFR OIS Swap Futures,2
2669,YIY,Future,10-Year Eris SOFR OIS Swap Futures,2
2670,YIY-YIY,Future,10-Year Eris SOFR OIS Swap Futures,2
2671,YII,Future,12-Year Eris SOFR OIS Swap Futures,2
2672,YII-YII,Future,12-Year Eris SOFR OIS Swap Futures,2
2673,YIL,Future,15-Year Eris SOFR OIS Swap Futures,2
2674,YIL-YIL,Future,15-Year Eris SOFR OIS Swap Futures,2
2675,YIO,Future,20-Year Eris SOFR OIS Swap Futures,2
2676,YIO-YIO,Future,20-Year Eris SOFR OIS Swap Futures,2
2677,YIE,Future,30-Year Eris SOFR OIS Swap Futures,2
2678,YIE-YIE,Future,30-Year Eris SOFR OIS Swap Futures,2
2680,EAT (01-01),Future,1-Year Eris SOFR OIS Swap Futures (YIA) - 2-Year Eris SOFR OIS Swap Futures (YIT),2
2681,EIC (01-01),Future,1-Year Eris SOFR OIS Swap Futures (YIA) - 3-Year Eris SOFR OIS Swap Futures (YIC),2
2682,ETC (01-01),Future,2-Year Eris SOFR OIS Swap Futures (YIT) - 3-Year Eris SOFR OIS Swap Futures (YIC),2
2683,ETW (05-02),Future,2-Year Eris SOFR OIS Swap Futures (YIT) - 5-Year Eris SOFR OIS Swap Futures (YIW),2
2684,EID (01-01),Future,3-Year Eris SOFR OIS Swap Futures (YIC) - 4-Year Eris SOFR OIS Swap Futures (YID),2
2685,ECW (05-03),Future,3-Year Eris SOFR OIS Swap Futures (YIC) - 5-Year Eris SOFR OIS Swap Futures (YIW),2
2686,EDW (01-01),Future,4-Year Eris SOFR OIS Swap Futures (YID) - 5-Year Eris SOFR OIS Swap Futures (YIW),2
2687,EIY (02-01),Future,5-Year Eris SOFR OIS Swap Futures (YIW) - 10-Year Eris SOFR OIS Swap Futures (YIY),2
2689,ETU (02-01),Future,2-Year Eris SOFR OIS Swap Futures (YIT) - 2-Year T-Note Futures (ZT),2
2692,EWV (01-01),Future,5-Year Eris SOFR OIS Swap Futures (YIW) vs. 5-year Treasury Note (ZF),2
2693,EBN (01-01),Future,7-Year Eris SOFR OIS Swap Futures (YIB) vs. 10-year Treasury Note (ZN),2
2694,EYT (01-01),Future,10-Year Eris SOFR OIS Swap Futures (YIY) vs. Ultra 10-Year U.S. Treasury Note Futures (TN),2
2696,20U,Future,30-Year UMBS TBA Futures - 2.0% Coupon,2
2698,25U,Future,30-Year UMBS TBA Futures - 2.5% Coupon,2
2701,30U,Future,30-Year UMBS TBA Futures - 3.0% Coupon,2
2704,35U,Future,30-Year UMBS TBA Futures - 3.5% Coupon,2
2707,40U,Future,30-Year UMBS TBA Futures - 4.0% Coupon,2
2710,45U,Future,30-Year UMBS TBA Futures - 4.5% Coupon,2
2713,50U,Future,30-Year UMBS TBA Futures - 5.0% Coupon,2
2716,55U,Future,30-Year UMBS TBA Futures - 5.5% Coupon,2
2719,60U,Future,30-Year UMBS TBA Futures - 6.0% Coupon,2
2722,65U,Future,30-Year UMBS TBA Futures - 6.5% Coupon,2
2726,M40 (01-01),Future,Mortgage Rate (OB30C) Futures vs. 30-Year UMBS TBA Futures - 4.0% Coupon (MGE vs 40U),2
2727,M45 (01-01),Future,Mortgage Rate (OB30C) Futures vs. 30-Year UMBS TBA Futures - 4.5% Coupon (MGE vs 45U),2
2728,M50 (01-01),Future,Mortgage Rate (OB30C) Futures vs. 30-Year UMBS TBA Futures - 5.0% Coupon (MGE vs 50U),2
2729,M55 (01-01),Future,Mortgage Rate (OB30C) Futures vs. 30-Year UMBS TBA Futures - 5.5% Coupon (MGE vs 55U),2
2730,M60 (01-01),Future,Mortgage Rate (OB30C) Futures vs. 30-Year UMBS TBA Futures - 6.0% Coupon (MGE vs 60U),2
2732,OZT,Option,2-Year U.S. Treasury Note Options,1
2733,"ZT1,ZT2,ZT3,ZT4,ZT5",Option,2-Year U.S. Treasury Note Weekly Options,1
2734,"VT1,VT2,VT3,VT4,VT5",Option,2-Year U.S. Treasury Note Weekly Options - Weekly Monday Options – week 1 – week 5,1
2735,"WT1,WT2,WT3,WT4,WT5",Option,2-Year U.S. Treasury Note Weekly Options - Weekly Wednesday Options – week 1 – week 5,1
2736,OZF,Option,5-Year U.S. Treasury Note Options,1
2737,"ZF1,ZF2,ZF3,ZF4,ZF5",Option,5-Year U.S. Treasury Note Weekly Options,1
2738,"VF1,VF2,VF3,VF4,VF5",Option,5-Year U.S. Treasury Note Weekly Options - Weekly Monday Options – week 1 – week 5,1
2739,"WF1,WF2,WF3,WF4,WF5",Option,5-Year U.S. Treasury Note Weekly Options - Weekly Wednesday Options – week 1 – week 5,1
2740,OZN,Option,10-Year U.S. Treasury Note Options,1
2741,"ZN1,ZN2,
ZN3,ZN4,ZN5",Option,10-Year U.S. Treasury Note Weekly Options,1
2742,"VY1, VY2, VY3, VY4, ",Option,10-Year U.S. Treasury Note Weekly Options - Weekly Monday Options – week 1 – week 5,1
2743,"WY1, WY2, WY3, WY4, ",Option,10-Year U.S. Treasury Note Weekly Options - Weekly Wednesday Options – week 1 – week 5,1
2744,OZB,Option,U.S. Treasury Bond Options,1
2745,"ZB1,ZB2,ZB3,ZB4,ZB5",Option,U.S. Treasury Bond Weekly Options,1
2746,"VB1, VB2, VB3, VB4, ",Option,U.S. Treasury Bond Weekly Options - Weekly Monday Options – week 1 – week 5,1
2747,"WB1, WB2, WB3, WB4, ",Option,U.S. Treasury Bond Weekly Options - Weekly Wednesday Options – week 1 – week 5,1
2748,OZQ,Option,30-Day Federal Funds Options,1
2749,ZQ1,Option,30-Day Federal Funds 12 Month Midcurve Options,1
2750,ZQ6,Option,30-Day Federal Funds 6 Month Midcurve Options,1
2751,OUB,Option,Ultra U.S. Treasury Bond Options,1
2752,"UB1, UB2, UB3, UB4, ",Option,Ultra U.S. Treasury Bond Weekly Options,1
2753,"VU1, VU2, VU3, VU4, ",Option,Ultra U.S. Treasury Bond Weekly Options - Weekly Monday Options – week 1 – week 5,1
2754,"WU1, WU2, WU3, WU4, ",Option,Ultra U.S. Treasury Bond Weekly Options - Weekly Wednesday Options – week 1 – week 5,1
2755,OTN,Option,Ultra 10-Year U.S. Treasury Note Options,1
2756,"TN1, TN2, TN3, TN4, ",Option,Ultra 10-Year U.S. Treasury Note Weekly Options,1
2757,"VX1, VX2, VX3, VX4, ",Option,Ultra 10-Year U.S. Treasury Note Weekly Options - Weekly Monday Options – week 1 – week 5,1
2758,"WX1, WX2, WX3, WX4, ",Option,Ultra 10-Year U.S. Treasury Note Weekly Options - Weekly Wednesday Options – week 1 – week 5,1
2759,ESR,Option,Options on Euro Short-Term Rate (€STR) Futures,1
2761,SR3,Option,Three-Month SOFR Options,1
2762,S0,Option,Three-Month SOFR - One-Year Mid-Curve Options,1
2763,S2,Option,Three-Month SOFR - Two-Year Mid-Curve Options,1
2764,S3,Option,Three-Month SOFR - Three-Year Mid-Curve Options,1
2765,S4,Option,Three-Month SOFR - Four-Year Mid-Curve Options,1
2766,S5,Option,Three-Month SOFR - Five-Year Mid-Curve Options,1
2767,"S01, S02, S03, S04, ",Option,Three-Month SOFR - Weekly One-Year Mid-Curve Options,1
2768,"S21, S22, S23, S24, ",Option,Three-Month SOFR - Weekly Two-Year Mid-Curve Options,1
2769,"S31, S32, S33, S34, ",Option,Three-Month SOFR - Weekly Three-Year Mid-Curve Options,1
2772,GC,Future,Gold Futures,2
2773,GC-GC,Future,Gold Futures,2
2775,MGC,Future,Micro Gold Futures,2
2776,MGC-MGC,Future,Micro Gold Futures,2
2777,MGT,Future,E-micro Gold Futures TAS,2
2778,1OZ,Future,1-Ounce Gold Futures,2
2779,1OZ-1OZ,Future,1-Ounce Gold Futures,2
2780,4GC,Future,Gold (Enhanced Delivery) Futures,2
2781,4GC-4GC,Future,Gold (Enhanced Delivery) Futures,2
2782,4GC-GC,Future,Gold (Enhanced Delivery) Futures,2
2783,GCD,Future,Gold Futures TAM,2
2784,GCT,Future,Gold Futures TAS,2
2785,GCT-GCT,Future,Gold Futures TAS,2
2786,SGU,Future,Shanghai Gold (USD) Futures,2
2787,SGU-SGU,Future,Shanghai Gold (USD) Futures,2
2788,SGU-GC,Future,Shanghai Gold (USD) Futures,2
2789,SGC,Future,Shanghai Gold (CNH) Futures,2
2790,SGC-SGC,Future,Shanghai Gold (USD) Futures,2
2791,QO,Future,E-mini Gold Futures,2
2792,QO-QO,Future,E-mini Gold Futures,2
2793,QI,Future,E-mini Silver Futures,2
2794,QI-QI,Future,E-mini Silver Futures,2
2795,SI,Future,Silver Futures,2
2796,SI-SI,Future,Silver Futures,2
2797,SIT,Future,Silver Futures TAS,2
2798,SIT-SIT,Future,Silver Futures TAS,2
2799,SIL,Future,Micro Silver Futures,2
2800,SIL-SIL,Future,Micro Silver Futures,2
2802,PA,Future,Palladium Futures,2
2803,PA-PA,Future,Palladium Futures,2
2804,PAM,Future,Micro Palladium Futures,2
2805,PAM-PAM,Future,Micro Palladium Futures,2
2806,PAT,Future,Palladium Futures TAS,2
2807,PL,Future,Platinum Futures,2
2808,PL-PL,Future,Platinum Futures,2
2809,PLM,Future,Micro Platinum Futures,2
2810,PLM-PLM,Future,Micro Platinum Futures,2
2811,PLT,Future,Platinum Futures TAS,2
2812,PLT-PLT,Future,Platinum Futures TAS,2
2814,ALA,Future,Alumina FOB Australia (S&P Global Platts) Futures,2
2815,ALB,Future,Alumina FOB Australia (Metal Bulletin) Futures,2
2816,ALI,Future,Aluminum Futures,2
2817,ALI-ALI,Future,Aluminum Futures,2
2818,ALI:BF,Future,Aluminum Futures,2
2819,ALI:SA,Future,Aluminum Futures,2
2820,A38,Future,Aluminum A380 Alloy (S&P) Futures,2
2821,EDP,Future,Aluminium European Premium Duty-Paid (Metal Bulletin) Futures,2
2822,EDP-EDP,Future,Aluminium European Premium Duty-Paid (Metal Bulletin) Futures,2
2823,MJP,Future,Aluminum Japan Premium (Platts) Futures,2
2824,MJP-MJP,Future,Aluminum Japan Premium (Platts) Futures,2
2825,MJP:SA,Future,Aluminum Japan Premium (Platts) Futures,2
2826,HG,Future,Copper Futures,2
2827,HG-HG,Future,Copper Futures,2
2828,HG:SA,Future,Copper Futures,2
2829,HGF,Future,Copper Futures TAM,2
2830,HGT,Future,Copper Futures TAS,2
2831,HGT-HGT,Future,Copper Futures TAS,2
2832,HG0,Future,Copper Futures Spot TAS,2
2833,HGS,Future,Copper Financial Futures,2
2834,QC,Future,miNY Copper Futures,2
2835,QC-QC,Future,miNY Copper Futures,2
2836,MHG,Future,Micro Copper Futures,2
2837,MHG-MHG,Future,Micro Copper Futures,2
2838,LED,Future,Lead Futures,2
2839,LED-LED,Future,Lead Futures,2
2840,LED:SA,Future,Lead Futures,2
2841,ZNC,Future,Zinc Futures,2
2842,ZNC-ZNC,Future,Zinc Futures,2
2843,ZNC:SA,Future,Zinc Futures,2
2845,FSF,Future,"HMS 80/20 Ferrous Scrap, CFR Turkey (Platts) Futures",2
2846,TIO,Future,"Iron Ore 62% Fe, CFR China (Platts) Futures",2
2847,TIO-TIO,Future,"Iron Ore 62% Fe, CFR China (Platts) Futures",2
2848,TIO:FS,Future,"Iron Ore 62% Fe, CFR China (Platts) Futures",2
2849,TIO:SB,Future,"Iron Ore 62% Fe, CFR China (Platts) Futures",2
2850,BUS,Future,U.S. Midwest #1 Busheling Ferrous Scrap Futures,2
2851,BUS-BUS,Future,U.S. Midwest #1 Busheling Ferrous Scrap Futures,2
2852,HRC-BUS,Future,U.S. Midwest #1 Busheling Ferrous Scrap Futures,2
2853,HRC,Future,U.S. Midwest Domestic Hot-Rolled Coil Steel Index Futures,2
2854,HRC-HRC,Future,U.S. Midwest Domestic Hot-Rolled Coil Steel Index Futures,2
2855,HRC:SA,Future,U.S. Midwest Domestic Hot-Rolled Coil Steel Index Futures,2
2856,EHR,Future,North European Hot-Rolled Coil Steel (Argus) Futures,2
2857,EHR-EHR,Future,North European Hot-Rolled Coil Steel (Argus) Futures,2
2858,EHR:SA,Future,North European Hot-Rolled Coil Steel (Argus) Futures,2
2860,AUP,Future,Aluminum MW U.S. Transaction Premium (Platts) Futures,2
2861,AUP-AUP,Future,Aluminum MW U.S. Transaction Premium (Platts) Futures,2
2862,AUP:SA,Future,Aluminum MW U.S. Transaction Premium (Platts) Futures,2
2863,AEP,Future,Aluminum European Premium Duty-Unpaid (Metal Bulletin) Futures,2
2866,HDG,Future,U.S. Midwest Domestic Steel Premium (CRU) Futures,2
2867,HDG-HDG,Future,U.S. Midwest Domestic Steel Premium (CRU) Futures,2
2868,HDG:SA,Future,U.S. Midwest Domestic Steel Premium (CRU) Futures,2
2869,HRP,Future,U.S. Midwest Hot-Rolled Coil Steel (Platts) Futures,2
2870,HRP-HRP,Future,U.S. Midwest Hot-Rolled Coil Steel (Platts) Futures,2
2871,HRP:SA,Future,U.S. Midwest Hot-Rolled Coil Steel (Platts) Futures,2
2873,COH,Future,Cobalt Hydroxide CIF China (Fastmarkets) Futures,2
2874,COB,Future,Cobalt Metal (Fastmarkets) Futures,2
2875,COB-COB,Future,Cobalt Metal (Fastmarkets) Futures,2
2876,LTH,Future,Lithium Hydroxide CIF CJK (Fastmarkets) Futures,2
2877,LTC,Future,Lithium Carbonate CIF CJK (Fastmarkets) Futures,2
2878,MOX,Future,Molybdenum Oxide (Platts) Futures,2
2879,SPM,Future,Spodumene CIF China (Fastmarkets) Futures,2
2881,UX,Future,UxC Uranium U3O8 Futures,2
2882,UX-UX,Future,UxC Uranium U3O8 Futures,2
2883,UX:FS,Future,UxC Uranium U3O8 Futures,2
2885,AX,Option,Aluminum Options,1
2886,HXE,Option,Copper Options,1
2887,"H1M,H2M, H3M,
H4M,H5",Option,Copper Weekly Monday Options,1
2888,"H1W,H2W, H3W,
H4W,H5",Option,Copper Weekly Wednesday Options,1
2889,"H1E,H2E, H3E,
H4E,H5",Option,Copper Weekly Friday Options,1
2890,CAP,Option,Copper Average Price Options,1
2891,OG,Option,Gold Options,1
2892,OMG,Option,Micro Gold Options,1
2893,"G1M,G2M,G3M,G4M,G5M",Option,Gold Weekly Monday Options,1
2894,"G1W,G2W,G3W,G4W,G5W",Option,Gold Weekly Wednesday Options,1
2895,"OG1,OG2, OG3,OG4,
OG",Option,Gold Weekly Friday Options,1
2896,1MG-5MG,Option,Micro Gold Weekly Monday Options,1
2897,1WG-5WG,Option,Micro Gold Weekly Wednesday Options,1
2898,1FG-5FG,Option,Micro Gold Weekly Friday Options,1
2899,PAO,Option,Palladium Options,1
2901,PO,Option,Platinum Options,1
2903,SO,Option,Silver Options,1
